source,slug,subtopico,lote,issue_codes
"supabase","fgv-enfermagem-processo-de-enfermagem-1780001988576-9","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-0","Urgências e Emergências","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-1","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-2","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-3","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-4","Urgências e Emergências","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-5","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-processo-de-enfermagem-1780002110600-6","Enfermagem do Trabalho","","stub_markers"
"supabase","fgv-enfermagem-urgencias-e-emergencias-1777104056718-6","Urgências e Emergências","","stub_markers"
"supabase","fgv-enfermagem-urgencias-e-emergencias-1777104063550-1","Urgências e Emergências","","stub_markers"
"supabase","fgv-enfermagem-urgencias-e-emergencias-1777104063550-2","Urgências e Emergências","","stub_markers"
"supabase","fgv-enfermagem-verificacao-de-sinais-vitais-1778969760552-6","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","fgv-enfermagem-verificacao-de-sinais-vitais-1779344205200-0","Verificação de Sinais Vitais","","molde_concept_map_sem_items;molde_logic_flow_sem_steps"
"supabase","funatec-enfermagem-atencao-basica-saude-da-familia-1778968239687-0","Processo de Enfermagem","","molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776055865890-3","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776055865890-4","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776055865890-5","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776055865890-6","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776055865890-7","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-processo-de-enfermagem-1776056173194-0","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","funatec-enfermagem-urgencias-e-emergencias-1777104077075-3","Urgências e Emergências","","stub_markers"
"supabase","funatec-enfermagem-urgencias-e-emergencias-1777104077075-4","Urgências e Emergências","","stub_markers"
"supabase","funatec-enfermagem-urgencias-e-emergencias-1777104077075-5","Urgências e Emergências","","stub_markers"
"supabase","funcern-enfermagem-urgencias-e-emergencias-1777104000896-4","Urgências e Emergências","","stub_markers"
"supabase","funcern-enfermagem-urgencias-e-emergencias-1777104007115-4","Urgências e Emergências","","stub_markers"
"supabase","funcern-enfermagem-urgencias-e-emergencias-1777104007115-5","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-6","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056265348-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056274291-8","Cálculo de Administração de Medicamentos e Infusões","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056284398-0","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-6","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-enfermagem-em-centro-cirurgico-1777103825926-2","Instalação e Manejo de Sondas","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-exames-complementares-1779563679414-5","Procedimentos Diversos","","stub_markers"
"supabase","fundatec-enfermagem-imunizacao-1779563975447-1","Imunização","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-imunizacao-1779572528473-2","Imunização","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056694842-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1776056694842-1","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344657661-0","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344667377-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344667377-4","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344701804-7","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344712561-8","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1776056009428-7","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1776056129848-2","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1776056158507-3","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1776056181857-8","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780001903454-2","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780001903454-3","Procedimentos Diversos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-1","Procedimentos Diversos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-3","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-4","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-5","Saúde da Mulher","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-6","Epidemiologia e Vigilância Epidemiológica","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-7","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-8","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006947080-9","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-0","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-1","Processo de Enfermagem","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-2","Processo de Enfermagem","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-3","Medidas de Prevenção e Precaução de Contato","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-4","Verificação de Sinais Vitais","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-6","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-7","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006954613-9","Promoção à Saúde e Prevenção de Agravos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-0","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-1","Saúde da Mulher","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-2","Cuidados na Administração de Medicamentos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-3","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-4","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-5","Saúde da Criança","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006962671-6","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-3","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-4","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-5","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-6","Oxigenoterapia e Cuidados Respiratórios","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-7","Verificação de Sinais Vitais","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-8","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006969552-9","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-0","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-2","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-4","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-5","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-7","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-8","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780006976703-9","Procedimentos Diversos","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-0","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-1","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-2","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-4","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-5","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-6","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780007230169-7","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-4","Mobilização e Posicionamento do Paciente","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-5","Atenção Básica / Saúde da Família","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-6","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-7","Saúde da Criança","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-8","Farmacodinâmica e Farmacocinética","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011956256-9","Cálculo de Administração de Medicamentos e Infusões","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011961798-0","Processo de Enfermagem","","stub_markers"
"supabase","fundatec-enfermagem-processo-de-enfermagem-1780011961798-1","Procedimentos Diversos","","stub_markers"
"supabase","fundatec-enfermagem-urgencias-e-emergencias-1777103976379-5","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-urgencias-e-emergencias-1777103994618-3","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-urgencias-e-emergencias-1777104007115-6","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-urgencias-e-emergencias-1777104056718-7","Urgências e Emergências","","stub_markers"
"supabase","fundatec-enfermagem-urgencias-e-emergencias-1777104056718-8","Doenças Bacterianas e Fúngicas (Tuberculose, Tétano, Candidíase etc.)","","stub_markers"
"supabase","fundep-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056292978-3","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundep-enfermagem-calculo-de-administracao-de-medicamentos-e-infusoes-1776056318806-7","Cálculo de Administração de Medicamentos e Infusões","","molde_concept_map_sem_items;molde_golden_rule_sem_rows"
"supabase","fundep-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344751294-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundepes-copeve-ufal-enfermagem-oxigenoterapia-e-cuidados-respiratorios-1779344645032-3","Oxigenoterapia e Cuidados Respiratórios","","molde_golden_rule_sem_rows"
"supabase","fundepes-copeve-ufal-enfermagem-processo-de-enfermagem-1776056149404-3","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundepes-copeve-ufal-enfermagem-processo-de-enfermagem-1776056173194-1","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundepes-copeve-ufal-enfermagem-processo-de-enfermagem-1776056173194-2","Outras Questões e Questões Mescladas sobre Doenças Crônicas Não Transmissíveis","","stub_markers"
"supabase","fundepes-copeve-ufal-enfermagem-processo-de-enfermagem-1776056173194-3","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
"supabase","fundepes-copeve-ufal-enfermagem-processo-de-enfermagem-1776056173194-4","Processo de Enfermagem","","stub_markers;molde_golden_rule_sem_rows"
